Date,Clean Tweet
10/11/16 4:34,Ahmedabad  Vendors hit hard by demonitisation   angadia firms closed till Nov 13   The Indian Express  news google com news url sa t  fd R ct2 us usg AFQjCNELswtT9lpxkQJl5Q2NMTDD84Au g clid c3a7d30bb8a4878e06b80cf16b898331 ei Z6sjWKCnJ9aa3QGplLKgCA url     Ahmedabad  N  
10/11/16 4:32,Demonitisation of Rs 1000 and Rs 500 notes  Shah Rukh Khan hails PM Naredra Modi s  farsighted         kkkkiran com demonitisation  of rs 1000 and rs 500 notes shah rukh khan hails pm naredra modis farsighted move financial express     kkkKiran pic twitter com Vr90jx9tjr
10/11/16 4:25,Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt    The Indian Express  news google com news url sa t  fd R ct2 in usg AFQjCNErWoNsmSSdGTellIAx7JLYHhwmHg clid c3a7d30bb8a4878e06b80cf16b898331 ei dKkjWJDLAYqK3wG705j4Ag url     
10/11/16 4:25, SupportModi  NarendraModi Demonitisation   After late night surge in business  jewellery sale drops 70 per cent  indianexpress com article busine ss commodities demonitisation after late night surge in business jewellery sale drops 70 per cent 4367274   
10/11/16 4:08, 3Novices   Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt  November 10  2016 at 04 02AM  
10/11/16 4:06, SupportModi  NarendraModi Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political s   indianexpress com article india  india news india opposition parties in west bengal slam pm modi move term demonitisation a political stunt 4367247   
10/11/16 4:06,Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt  by via India   The In   ln is indianexpress  com ar 4Lg6R  
10/11/16 4:04,Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt   indianexpress com article india  india news india opposition parties in west bengal slam pm modi move term demonitisation a political stunt 4367247    pic twitter com xzEbaKvrpG
10/11/16 4:04, Demonitisation  twitter com misabharti sta tus 796383696425132033  
10/11/16 4:01, Demonitisation  ambaniModiNexus  twitter com aapka rk statu s 796457910666756096  
10/11/16 3:36, Demonitisation to hit trading tickets for cash by SP  BSP  BJP  economictimes indiatimes com news politics  and nation demonitisation to hit trading tickets for cash by sp bsp bjp articleshow 55335875 cms utm source twitter com utm medium referral utm campaign ETTWMain  
10/11/16 3:06,Demonitisation a revolutionary step to fight corruption  Anna Hazare by Shubhangi Khapre via India   The Indian Ex   ln is indianexpress  com ar Bx3vL  
10/11/16 2:10,Girls on  Demonitisation will be like Finally  Pink colour ke paise aa gye  D  2000RsNote Ps  Don t take it personally   
10/11/16 2:07, Demonitisation to hit trading tickets for cash by SP  BSP  BJP  economictimes indiatimes com news politics  and nation demonitisation to hit trading tickets for cash by sp bsp bjp articleshow 55335875 cms utm source twitter com utm medium referral utm campaign ETTWMain   pic twitter com HtHkqfcBJY
10/11/16 2:06,Banks  deposit base would receive a fillip of 0 5 1 4  of gross domestic product  GDP  Demonitisation effect  Surge   ln is com ANd2o
10/11/16 2:00, Demonitisation to hit trading tickets for cash by SP  BSP  BJP  economictimes indiatimes com news politics  and nation demonitisation to hit trading tickets for cash by sp bsp bjp articleshow 55335875 cms utm source twitter com utm medium referral utm campaign ETTWMain  
10/11/16 1:59,Demonitisation a revolutionary step to fight corruption  Anna Hazare  dlvr it MdFHW6
10/11/16 1:58,Demonitisation a revolutionary step to fight corruption  Anna Hazare  globalexpressnews com demonitisation  a revolutionary step to fight corruption anna hazare    pic twitter com FQ3AAyV32f
10/11/16 1:44, Demonitisation When realization dawns upon  Bhakts and the ones heaping praises on Modi  you will see   PehleTaaliPhirGaali
10/11/16 1:39,Demonitisation a revolutionary step to fight corruption  Anna Hazare    newsboss in ly a7BL0R
10/11/16 1:37,  do u think demonitisation will eliminate police criminal politician nexus  human traffickers  drugdealers  etc 
10/11/16 1:28, 3Novices   Demonitisation a revolutionary step to fight corruption  Anna Hazare November 10  2016 at 01 20AM  indianexpress com article india  india news india demonitisation a revolutionary step to fight corruption anna hazare 4367070     New  
10/11/16 1:23,Demonitisation a revolutionary step to fight corruption  Anna Hazare  indianexpress com article india  india news india demonitisation a revolutionary step to fight corruption anna hazare 4367070    pic twitter com DbQQCjwDhc
10/11/16 1:20,Wedding schedules hit by demonitisation  timesofindia indiatimes com city lucknow W edding schedules hit by demonitisation articleshow 55341769 cms utm source twitter com utm medium referral utm campaign TOILucknow  
10/11/16 1:16,Demonitisation   Delhi markets wear a deserted look  indiannews  economictimes indiatimes com pic twitter com w9uoQn7r08
10/11/16 1:15,Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonetised articleshow 55341082 cms    india
10/11/16 1:12, ModiMinistry Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonetised articleshow 55341082 cms  
10/11/16 1:12,Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonetised articleshow 55341082 cms  
10/11/16 1:06, TrumpPresident dumb USA  brexit dumb britishers  Demonitisation Amazing Indians  Never felt more proud to be a Indian  JaiHind
10/11/16 0:51, ModiMinistry Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonitised articleshow 55341082 cms  
10/11/16 0:50,Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonitised articleshow 55341082 cms    india
10/11/16 0:50,Demonitisation   Delhi markets wear a deserted look  indiannews  economictimes indiatimes com pic twitter com dhBnttBNOh
10/11/16 0:47,Demonitisation   Delhi markets wear a deserted look  economictimes indiatimes com news politics  and nation chandni chowk karol bagh markets wear a deserted look as rs 500 rs 1000 notes demonitised articleshow 55341082 cms  
10/11/16 0:31,Business Standard   Swadeshijagranmanch hails govt s demonitisation decision  wap business standard com article pti st ories swadeshi jagran manch hails govt s demonitisation decision 116110901461 1 html  
10/11/16 0:27,Boycott IPL2016  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No   twitter com BoycottIPL9 st atus 796414088188293120 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com 8Fz802v65q
10/11/16 0:27,Boycott IPL  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match   twitter com IPLBoycott sta tus 796414081607442432 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com Q7lcLWYun5
10/11/16 0:25,The  RiseOfTheRight on Social Media is when u have  DeMonitisation    TrumpPresident as top two trends  pic twitter com DdiBOeqjhQ
10/11/16 0:23,Boycott IPL  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match   twitter com IPLBoycott sta tus 796414094140055552 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com j7bd8VBQo8
10/11/16 0:23,Boycott IPL  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match   twitter com IPLBoycott sta tus 796414094140055552 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com kfan42dWqv
10/11/16 0:23,Boycott IPL2016  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No   twitter com BoycottIPL9 st atus 796414095268249601 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com 8OHv2ewj16
10/11/16 0:23,Boycott IPL2016  devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No   twitter com BoycottIPL9 st atus 796414095268249601 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com Z5kijRdqzy
10/11/16 0:17, Demonitisation  twitter com kvQuote status  796419199006445568  
10/11/16 0:11,UP polls just got messier  Demonitisation throws Mayawati s BSP into a tizzy    goo gl ONszr7 via 
10/11/16 0:06,Demonitisation effect  Surge in CASA deposits may bring down rates  stratos invest in demonitisation  effect surge in casa deposits may bring down rates 2   
10/11/16 0:04,Demonitisation effect  Surge in CASA deposits may bring down rates  goo gl fb GcPbcu
10/11/16 0:02,No Raja No Rank worried after  Demonitisation of Rs 500 1000  currencynotes   Only common people affected   Ahmedabad
09/11/16 23:50,Demonitisation effect  Surge in CASA deposits may bring down rates  stratos invest in demonitisation  effect surge in casa deposits may bring down rates   
09/11/16 23:46, thanq sir   500 1000 demonitisation
09/11/16 23:46, 3Novices   Demonitisation effect  Surge in CASA deposits may bring down rates  business standard com article econom y policy demonitisation effect surge in casa deposits may bring down rates 116110901695 1 html   Banks  deposit base would receive a 
09/11/16 23:46,Lecture on demonitisation organised  news statetimes in lecture demoni tisation organised   
09/11/16 23:43, 1977 demonitisation very limited Only few 1000 5000 Rs  notes Now touches poorest poor Govt brutal insensitive no rollout plans
09/11/16 23:38,devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match fixing  IPL   twitter com deva1956 statu s 796404523702988800 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com 5r6wbawFL8
09/11/16 23:38,devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match fixing  IPL   twitter com deva1956 statu s 796404523702988800 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com WNQ3yoGZ7S
09/11/16 23:38,devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match fixing  IPL   twitter com deva1956 statu s 796404523702988800 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com CFhsNSY0Qr
09/11/16 23:38,devaraja  With 500  1000  demonitisation   havala coming to an end  No betting  No match fixing  IPL   twitter com deva1956 statu s 796404523702988800 utm source dlvr it utm medium twitter qrator    BoycottIPL pic twitter com hxh1GvVmam
09/11/16 23:36,RBI may supply enough cash to railways tomorow to tide over the crisis due demonitisation
09/11/16 23:26,Today no news of  JIHAAD from  kashmir   guess  BlackMoney  Rs500andRs1000  Demonitisation immediate effect
09/11/16 23:25, Raghuram Rajan not an economic God  Dont waste time on what  raghuramrajan thinks on demonitisation issue  He is history 
09/11/16 23:21,Same scenario in Delhi   Demonitisation  twitter com Vidyut status  796335989287505920  
09/11/16 23:20,And as expected PILs filed on SC   Various HC on Demonitisation of 500   1000 Rs Note    twitter com livelawindia s tatus 796370393774702592  
09/11/16 23:20, r u trying to congratulate PMO for quick decision making  ModiAgainstCorruption  Demonitisation  twitter com SatyendarJain  status 796405132896280578  
09/11/16 23:18,Doodling away the  DeMonitisation   Ache din aaane wale hain   BlackMoney pic twitter com IDVy5Y5csE
09/11/16 23:16,Pieces of Paper  Demonitisation of Rs 500 and Rs 1000 Notes Explained   The Wire  paper li Haidaloup 1423 086098 read   
09/11/16 23:14,                                                                      demonitisation                                fb me 1EFweyBK2
